datetime_utc,dewpoint_2m_C,temperature_2m_C,surface_pressure_hPa,total_precip_mm,ssrd_wm2,strd_wm2,solar_zenith,solar_azimuth,clearsky_ghi,clearsky_dni,clearsky_dhi,hour_sin,hour_cos,month_sin,month_cos,pv_generation_gwh
2025-10-13 02:00:00,12.9993078027682,13.515254455017317,956.3562013840831,0.0038393861892863316,0.0,340.618762038639,135.81874955323636,50.05993358983464,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,
2025-10-13 03:00:00,12.905873356401411,13.288070000000019,955.9622145328722,0.006440915749277682,0.0,339.7493863898501,126.28992346704571,65.2610928963214,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,-1.0,-1.8369701987210297e-16,
2025-10-13 04:00:00,13.185717781141882,13.61520993079587,955.8510856401385,0.007256630297988754,0.0,348.5192808655325,115.61930252786398,77.3651765162771,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,
2025-10-13 05:00:00,13.295860051903148,13.749765038927357,955.8780285467128,0.002915545614143599,0.0,353.53135831170704,104.4525790744209,87.82709292914627,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,1.083
2025-10-13 06:00:00,13.289107538927343,13.756184052768187,955.8704627681661,0.0027360968499567477,0.0,354.1526609957708,93.20530270390341,97.67291174154266,0.0,0.0,0.0,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,12.111
2025-10-13 07:00:00,13.885356570069236,14.272321150519053,955.8801074394466,0.0020433184841262973,13.245666330257594,372.61240136005387,82.10980125431156,107.7018685238609,61.101122517021864,243.01606802116598,27.69856997556631,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,144.385
2025-10-13 08:00:00,14.049739974048451,15.487747906574429,956.1930074394464,0.005847606876773355,76.17779027297195,368.625842824875,71.81471412366167,118.65539041145931,238.805841215654,562.6467021701624,63.18967413305113,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,282.096
2025-10-13 09:00:00,13.745707439446395,16.516684788062307,956.301362283737,0.011941943447664359,152.23179618415992,373.9064335832373,62.59746325415682,131.30315753151316,407.3504991169569,704.9065609760394,82.91407168084193,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,463.007
2025-10-13 10:00:00,13.323020090830479,17.63314003892737,956.1503721453287,0.022254935838235294,206.50958741830067,375.1027836649365,55.17896555862443,146.36393158447422,536.7064155909904,773.6575576030466,94.92788652290675,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,706.604
2025-10-13 11:00:00,13.016401639273385,18.614529506920448,955.9201152249135,0.052219762794550165,227.09848015186466,387.29481942041525,50.45000715966756,164.07671398285987,614.1735518748768,805.264288432688,101.4123473200082,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,902.751
2025-10-13 12:00:00,12.832576604671306,19.482019091695527,955.3240397577855,0.09030554247058825,306.2144052768166,386.70199106113034,49.23733900141754,183.48562754123319,633.2933823467229,812.2381114624233,102.95225324649583,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,989.231
2025-10-13 13:00:00,12.742065856401403,20.110691414359888,954.5216565397924,0.05854252164532872,378.09572904652055,370.1671741637831,51.79875823465174,202.4807653384335,592.5352181656576,796.9959908870753,99.64167486470504,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16,1057.239
2025-10-13 14:00:00,12.80432682525953,19.732273737024236,954.2236923875433,0.8768657148961938,306.0644079200308,364.251353325644,57.615235357766856,219.26019771920411,495.1614356650386,754.0844529680544,91.25606523439939,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,803.368
2025-10-13 15:00:00,13.17903187716265,19.11366791089968,954.5976534602075,0.567557633650519,216.00234356978086,366.91612504805846,65.78616127021431,233.3696151248067,349.5875076752327,664.9330938075902,76.84333661491618,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,535.626
2025-10-13 16:00:00,13.648251574394493,18.157241012110756,954.5456500000001,0.443048852949827,78.11287365436371,376.24443291041905,75.47661171615871,245.2991816844555,172.12898459660667,475.43372363505034,52.8545372823755,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,176.092
2025-10-13 17:00:00,13.800094528546738,17.733621786332208,954.388414878893,0.0855010904467993,49.49341335063438,356.27583044982697,85.99114881913158,255.81184813749007,14.51689845029718,74.32433772746158,9.266258891441574,-0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,10.168
2025-10-13 18:00:00,13.873211885813163,16.91312347318342,954.8294878892734,0.012326279934688582,3.7009056612841214,341.73988562091495,97.31512348731262,265.6628382838247,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.003
2025-10-13 19:00:00,13.712308845155754,16.810641608996566,954.7953332179931,5.9617534602076124e-05,0.0,339.7639407920031,108.59484061381981,275.597425287976,0.0,0.0,0.0,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210297e-16,0.003
2025-10-13 20:00:00,13.583961656574418,16.004466833910058,954.9907266089966,0.0,0.0,331.8353143021915,119.66868518539016,286.472294783787,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.003
2025-10-13 21:00:00,13.281824031141884,14.793204714532896,955.2961448096885,0.0,0.0,320.054876970396,130.06566462555153,299.4506992015082,0.0,0.0,0.0,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210297e-16,0.003
2025-10-13 22:00:00,13.20779490916957,14.283165268166107,955.3109991349479,0.0,0.0,325.231571030373,139.0077257738157,316.1806359397948,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,0.003
2025-10-13 23:00:00,12.891482491349498,13.5516501297578,955.2209055363321,0.0,0.0,318.6213168012303,145.1673487101361,338.3208725454085,0.0,0.0,0.0,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,0.003
2025-10-14 00:00:00,12.311499705882367,12.610731206747428,955.0679212802767,0.0,0.0,329.65641003460206,146.85182326274685,4.882821442043715,0.0,0.0,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.003
2025-10-14 01:00:00,11.916726686851224,12.06438230103807,955.3293477508653,0.0002778080411764706,0.0,339.26089234909654,143.41743660389338,30.323337711792178,0.0,0.0,0.0,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,0.003
2025-10-14 02:00:00,11.76112623269898,11.938802227508676,955.1482479238754,0.0031190629840830457,0.0,344.93875869857754,136.08685106622903,50.44144931714259,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,0.003
2025-10-14 03:00:00,11.493003780276851,11.661242949827024,955.0065458477508,0.01629933696420415,0.0,347.8761926062092,126.51866844609201,65.63351349369624,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,-1.0,-1.8369701987210297e-16,0.003
2025-10-14 04:00:00,11.266123793252618,11.487038057958506,954.8136771972319,0.0019197869306228374,0.0,350.64746717608614,115.82562998758583,77.7153645346372,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.003
2025-10-14 05:00:00,11.121823542387553,11.369649238754352,954.8975396539794,0.003516587034645329,0.0,350.56838427527873,104.65052842939659,88.15842728273756,0.0,0.0,0.0,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,1.083
